source,created_at,text,is_retweet,clean_text,clean_text_with_stopwords
other,Tue Jun 02 01:25:34 +0000 2009,@cspolitico My hands are twittered out. You are well informed. I enjoy reading your views.It is hard to get a real policy debate these days.,False,@cspolitico hands twittered well informed enjoy reading views hard get real policy debate days,@cspolitico my hands are twittered out you are well informed i enjoy reading your views it is hard to get a real policy debate these days
other,Wed Sep 02 16:06:52 +0000 2009,Over 200 people for our lunch in Lakeland.#sayfie  http://twitpic.com/g7h3b,False,people lunch lakeland sayfie,over people for our lunch in lakeland sayfie
other,Fri May 22 22:47:35 +0000 2009,Thank you RedState for taking up our cause. See link Put up or shut up - http://shar.es/au5G,False,thank redstate taking cause see link put shut,thank you redstate for taking up our cause see link put up or shut up
other,Mon Oct 12 19:03:02 +0000 2009,If you are going to the Fins-Jets game 2nite come by my tailgate party in the E4 Blue parking lot. #sayfie #rubio,False,going fins jets game nite come tailgate party e blue parking lot sayfie rubio,if you are going to the fins jets game nite come by my tailgate party in the e blue parking lot sayfie rubio
other,Tue May 26 12:08:48 +0000 2009,What is better a first class ticket next to someone or coach in an empty row with three seats all to yourself?,False,better first class ticket next someone coach empty row three seats,what is better a first class ticket next to someone or coach in an empty row with three seats all to yourself
other,Thu Oct 29 17:43:36 +0000 2009,I got hacked selling something?Could be worse. They could have written Go Noles or Go Jets as if it was coming from me!,False,got hacked selling something could worse could written go noles go jets coming,i got hacked selling something could be worse they could have written go noles or go jets as if it was coming from me
other,Sun Aug 16 20:55:18 +0000 2009,Please watch video http://vimeo.com/6124306 created by supporter w/o our help.  You can't buy support like this!  #sayfie #tcot #gop #ffyr,False,please watch video created supporter w help buy support like sayfie tcot gop ffyr,please watch video created by supporter w o our help you can t buy support like this sayfie tcot gop ffyr
other,Fri May 22 00:29:38 +0000 2009,"I still can not get over the fact that Dominic my youngest who is only 20 months old owns $37,000 worth of our national debt.",False,still get fact dominic youngest months old owns worth national debt,i still can not get over the fact that dominic my youngest who is only months old owns worth of our national debt
other,Mon Jun 29 21:36:50 +0000 2009,"http://bit.ly/10w6X2
 #sayfie #tcot #fltcot",False,sayfie tcot fltcot,sayfie tcot fltcot
other,Fri Oct 23 22:54:23 +0000 2009,Another great crowd tonight. Over 250 here in Tampa!#sayfie #GOP#rpof#tcot#rubio,False,another great crowd tonight tampa sayfie gop rpof tcot rubio,another great crowd tonight over here in tampa sayfie gop rpof tcot rubio
other,Fri Jun 26 04:17:59 +0000 2009,http://www.marcorubio.com via @addthis need 300 people to give $50 to reach our online goal. Please help if you can! #sayfie #tcot,False,via @addthis need people give reach online goal please help sayfie tcot,via @addthis need people to give to reach our online goal please help if you can sayfie tcot
other,Thu May 21 18:24:19 +0000 2009,@thehotline I am comfortable with fact that GOP voters in Florida not state Chair or D.C. Senators will decide this election,False,@thehotline comfortable fact gop voters florida state chair c senators decide election,@thehotline i am comfortable with fact that gop voters in florida not state chair or d c senators will decide this election
other,Sun Oct 11 03:12:58 +0000 2009,I guess there is no victory formation in the spread?,False,guess victory formation spread,i guess there is no victory formation in the spread
other,Sat Aug 22 15:10:28 +0000 2009,"RT @adamsmithtimes: Fla Fedration of College Repubs straw poll: Rubio 19, Crist 6",False,rt @adamsmithtimes fla fedration college repubs straw poll rubio crist,rt @adamsmithtimes fla fedration of college repubs straw poll rubio crist
other,Thu May 28 11:22:33 +0000 2009,Today will be on the Sean Hannity Radio Show to discuss Sotomayor nomination and our campaign. Check local listings for time and stations.,False,today sean hannity radio show discuss sotomayor nomination campaign check local listings time stations,today will be on the sean hannity radio show to discuss sotomayor nomination and our campaign check local listings for time and stations
other,Wed Nov 18 13:07:56 +0000 2009,"Dem Medicare cuts hurt seniors by increasing premiums, cutting off MD's & hospitals. Fla. Sens. should fight for FL seniors. #sayfie",False,dem medicare cuts hurt seniors increasing premiums cutting md hospitals fla sens fight fl seniors sayfie,dem medicare cuts hurt seniors by increasing premiums cutting off md s hospitals fla sens should fight for fl seniors sayfie
other,Wed May 06 10:59:50 +0000 2009,"Democrat talking points for 2010 are set. If you do not surrender to their views, then you support Bush policies. There can be no third way.",False,democrat talking points set surrender views support bush policies third way,democrat talking points for are set if you do not surrender to their views then you support bush policies there can be no third way
other,Wed Nov 25 19:31:54 +0000 2009,"“From my family to yours, Happy Thanksgiving”   http://www.youtube.com/watch?v=vhXFd4Y-J4A",False,family happy thanksgiving,from my family to yours happy thanksgiving
other,Fri May 29 16:41:25 +0000 2009,@schmiss I did?,False,@schmiss,@schmiss i did
other,Tue Mar 31 10:51:32 +0000 2009,Can't believe been 2 years since property tax battle. Our economy would be much better today if they had passed some version of our plan!,False,believe years since property tax battle economy would much better today passed version plan,can t believe been years since property tax battle our economy would be much better today if they had passed some version of our plan
other,Sun Oct 25 02:12:08 +0000 2009,pick 6  by gators seals the deal for tonight and restores order to the football universe.,False,pick gators seals deal tonight restores order football universe,pick by gators seals the deal for tonight and restores order to the football universe
other,Tue Mar 24 00:01:35 +0000 2009,"Trying to put kids to bed while Jeanette leads bible study. Oldest asked, ""if you cant handle us, how are you going to handle D.C.?"" Advice?",False,trying put kids bed jeanette leads bible study oldest asked cant handle us going handle c advice,trying to put kids to bed while jeanette leads bible study oldest asked if you cant handle us how are you going to handle d c advice
other,Fri Jun 26 04:30:36 +0000 2009,"@markosm come on Markos, we almost have the same first name. That has to count for something!",False,@markosm come markos almost first name count something,@markosm come on markos we almost have the same first name that has to count for something
other,Mon Oct 12 23:02:57 +0000 2009,Found our tailgate. We are between gate f and e at E3 http://twitpic.com/lb59r,False,found tailgate gate f e e,found our tailgate we are between gate f and e at e
other,Sun Jul 19 00:57:41 +0000 2009,Out to dinner with the Rubio crew! http://twitpic.com/au39j,False,dinner rubio crew,out to dinner with the rubio crew
other,Wed May 27 13:34:40 +0000 2009,Proud to announce the endorsement of Jeb Bush Jr. He will be a great asset in our efforts to reach the next generation of GOP leadership.,False,proud announce endorsement jeb bush jr great asset efforts reach next generation gop leadership,proud to announce the endorsement of jeb bush jr he will be a great asset in our efforts to reach the next generation of gop leadership
other,Fri Jul 10 21:45:50 +0000 2009,Still waiting for the first opportunity to have a debate on the issues. Ideas & principles have to matter in elections. #sayfie #tcot,False,still waiting first opportunity debate issues ideas principles matter elections sayfie tcot,still waiting for the first opportunity to have a debate on the issues ideas principles have to matter in elections sayfie tcot
other,Sat Jun 20 23:12:13 +0000 2009,"Iranians seeking their god given freedom, the world stands with you and America is praying for you! #tcot #iranelections #iran #sayfie",False,iranians seeking god given freedom world stands america praying tcot iranelections iran sayfie,iranians seeking their god given freedom the world stands with you and america is praying for you tcot iranelections iran sayfie
other,Sat May 23 00:48:05 +0000 2009,After 1 1/2 hours Jeanette is ready to go. We are off to dinner in Coral Gables. Goodnight!,False,hours jeanette ready go dinner coral gables goodnight,after hours jeanette is ready to go we are off to dinner in coral gables goodnight
other,Wed Jul 29 21:07:26 +0000 2009,On road today and missed my 4 yr old son catch his first fish. I hope when he grows up he will understand why I was gone so much.,False,road today missed yr old son catch first fish hope grows understand gone much,on road today and missed my yr old son catch his first fish i hope when he grows up he will understand why i was gone so much
other,Fri Oct 23 22:00:58 +0000 2009,Speaking at 7 in Tampa at USF Embassy Suites b4 the New Tampa Republican Club. #rpof #sayfie #rubio #tcot,False,speaking tampa usf embassy suites b new tampa republican club rpof sayfie rubio tcot,speaking at in tampa at usf embassy suites b the new tampa republican club rpof sayfie rubio tcot
other,Fri Jul 24 14:33:37 +0000 2009,On my way to do a segment with Fox 13 in Tampa/St. Pete. #sayfie #tcot,False,way segment fox tampa st pete sayfie tcot,on my way to do a segment with fox in tampa st pete sayfie tcot
